Row Created Date Time, Sponsor Name, Sponsor Code, Agency Name, Agency Code,Facility Name, Facility Code, Program Name, Program Code, Populations Served, Agency Phone, Program Phone,  Program Address 1, Program Address 2, Program City, Program State, Program Zip, Operating Certificate Required?, Program Tier, Operating Certificate Duration, Program County, Program Region, Program Type Description, Program Category Description, Program Subcategory Description,Georeference
1/31/2025 10:21,Family Residences & Essential Enterprises Inc.,346099,Family Residences&Essential Enterprises Inc.,40320,Family Residences&Essential Enterprises Inc.,6353,Success PROS CORE FST,38,Adults,(516)870-1600,(631)868-1262,405 Locust Avenue,,Oakdale,NY,11769,N,,,Suffolk,Long Island,CORE Family Support and Training (FST),Support,Adult BH HCBS Services/CORE Services,POINT (-73.11091 40.74676)
1/31/2025 10:21,Hutchings Psychiatric Center,203099,Hutchings Psychiatric Center,90170,Hutchings Psychiatric Center,18,Recovery Support Team,26,Adults,(315)426-3600,(315)426-3600,550 Cedar Street,,Syracuse,NY,13210,N,,,Onondaga,Central New York,On-Site Rehabilitation,Support,General Support,POINT (-76.13961 43.04618)
1/31/2025 10:21,Living Opportunities of DePaul Inc.,310099,Living Opportunities of DePaul Inc.,10450,Living Opportunities of DePaul Inc.,7121,Reintegration Enhanced Supports,31,Adults,(716)391-5400,(716)391-5400,2475 George Urban Blvd Suite 201,,Depew,NY,14043,N,,,Erie,Western New York,Outreach,Support,General Support,POINT (-78.72036 42.91617)
1/31/2025 10:21,Westchester Jewish Community Services Inc.,499099,Westchester Jewish Community Services Inc.,14590,Westchester Jewish Community Services Inc.,6827,WJCS - Compeer - Advocacy/Support Services,23,Adults,(914)761-0600,(914)949-6761x321,845 N. Broadway,,White Plains,NY,10603-2242,N,,,Westchester,Hudson River,Advocacy/Support Services,Support,Self-Help,POINT (-73.76625 41.06106)
1/31/2025 10:21,Catholic Charities of Broome County - Diocese of Syracuse,563099,Catholic Charities of Broome County - Diocese,20530,Catholic Charities of Broome County - Diocese,7013,Office of Consumer Advocacy,473,,(607)729-9166,(607)723-9991,290 Front Street,,Binghamton,NY,13905,N,,,Broome,Central New York,Advocacy/Support Services,Support,Self-Help,POINT (-75.91359 42.10881)
1/31/2025 10:21,County of Onondaga,328099,County of Onondaga,70200,County of Onondaga,6810,Assisted Outpatient Treatment,5,Adults,(315)435-3355,(315)435-7711x4224,421 Montgomery Street - 10th Floor,John H. Mulroy Civic Center,Syracuse,NY,13202,N,,,Onondaga,Central New York,Advocacy/Support Services,Support,Self-Help,POINT (-76.14884 43.04587)
1/31/2025 10:21,Northern Rivers Family Services Inc.,452099,Northeast Parent & Child Society,13050,Northeast Parent & Child Society,7308,CFTSS Family Support Services,25,Children Adolescents,(518)426-2600,(518)346-1285,1 Genium Plaza,,Schenectady,NY,12304,N,,,Schenectady,Hudson River,CFTSS: Family Peer Support Services (FPSS),Support,General Support,
1/31/2025 10:21,Hillside Children's Center,197099,Hillside Children's Center,10690,Hillside Children's Center,7484,Health Home Care Management,71,Children Adolescents,(585)256-7585,(585)786-5930,96 West Buffalo Street,,Warsaw,NY,14569,N,,,Wyoming,Western New York,Health Home Care Management,Support,Care Coordination,POINT (-78.13451 42.74022)
1/31/2025 10:21,Options for Community Living Inc.,334099,Options for Community Living Inc.,16310,Options for Community Living Inc.,7567,Adult Behavioral Health Home and Community Based Services,4,Adults,(631)361-9020,(631)361-9020,25 Howard Place,,Ronkonkoma,NY,11779,N,,,Suffolk,Long Island,Adult BH HCBS Education Support Services (ESS),Support,Adult BH HCBS Services/CORE Services,POINT (-73.1151 40.79595)
1/31/2025 10:21,DePaul Community Services Inc.,126099,DePaul Community Services Inc.,17600,DePaul Community Services Inc.,7126,Neighborhood of the Arts Treatment Apartment Prog,444,Adults,(585)426-8000,Not Available,,,,NY,,Y,,36,Monroe,Western New York,Apartment/Treatment,Residential,Treatment Program,POINT (-73.75522 42.65155)
1/31/2025 10:21,Access: Supports for Living Inc.,324099,Access: Supports for Living Inc.,40310,Access: Supports for Living Inc.,7205,HCBS HARP Psychosocial Rehabilitation (PSR) - Adult,56,Adults,(845)692-4454,(845)562-6850,67 Windsor Highway,,New Windsor,NY,12553,N,,,Orange,Hudson River,CORE Psychosocial Rehabilitation (PSR),Support,Adult BH HCBS Services/CORE Services,POINT (-74.03487 41.48707)
1/31/2025 10:21,Greater Mental Health of New York Inc.,272099,Greater Mental Health of New York Inc.,14220,Greater Mental Health of New York Inc.,6313,Health Home C&Y Non Medicaid Care Management,26,Children Adolescents,(914)345-5900,(914)345-5900x7519,580 White Plains Road,Suite 510,Tarrytown,NY,10591-5198,N,,,Westchester,Hudson River,Health Home Non-Medicaid Care Management,Support,Care Coordination,POINT (-73.83819 41.06187)
1/31/2025 10:21,National Alliance for the Mentally Ill of Champlain Valley Inc.,803099,National Alliance for the Mentally Ill of Cha,43270,National Alliance for the Mentally Ill of Cha,7497,OUTREACH,3,Adults,(518)561-2685,(518)561-2685,304 New York Road,,Plattsburgh,NY,12903,N,,,Clinton,Central New York,Outreach,Support,General Support,POINT (-73.45707 44.66666)
1/31/2025 10:21,Mental Health Association in Ulster County,297099,Mental Health Association in Ulster County,40160,Mental Health Association in Ulster County,7250,MH Assoc - Family Support,471,Children Adolescents Adults,(845)336-4747,,221 Tuytenbridge Road,,Lake Katrine,NY,12449,N,,,Ulster,Hudson River,Family Peer Support Services - Children & Family,Support,General Support,POINT (-73.9835 41.98481)
1/31/2025 10:21,Mid-Erie Mental Health Services Inc. dba Endeavor Health Services,269099,Mid-Erie Mental Health Services Inc. dba EHS,50230,Mid-Erie Mental Health Services Inc. dba EHS,6791,Walden Avenue Mental Health Clinic,100,Children Adolescents Adults,(716)895-6700,(716)895-6700,1526 Walden Avenue,Suite 400,Buffalo,NY,14225-4985,Y,,36,Erie,Western New York,Mental Health Outpatient Treatment and Rehabilitative Services (MHOTRS),Outpatient,MHOTRS,POINT (-78.78161 42.90715)
1/31/2025 10:21,Lutheran Social Services of Metro New York,723099,Lutheran Social Services of Metro New York,21430,Lutheran Social Services of Metro New York,9232,St. John's II LP,4,Adults,(212)870-1100,Not Available,,,,NY,,N,,,Bronx,New York City,Supportive Single Room Occupancy (SP-SRO),Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,Capital District YMCA,632099,Capital District YMCA,18640,Capital District YMCA,8941,Capital District YMCA SH/Schenectady Co.-Comm.Svcs.,630,Adults,(518)869-3500,Not Available,,,,NY,,N,,,Schenectady,Hudson River,Supportive Housing,Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,Rochester Regional Health,362099,The Unity Hospital of Rochester,83250,The Unity Hospital of Rochester,8086,Healthy Steps,28,Children,(585)368-6900x6976,(585)922-4542,89 Genesee Street,,Rochester,NY,14611,N,,,Monroe,Western New York,Advocacy/Support Services,Support,Self-Help,POINT (-77.63663 43.14862)
1/31/2025 10:21,Erie County Medical Center,576099,Erie County Medical Center,85150,Erie County Medical Center,6576,ECMC Outpatient Clinic,5,Adults,(716)898-3000,(716)898-3955,1285 Main Street,,Buffalo,NY,14209-1961,Y,,36,Erie,Western New York,Mental Health Outpatient Treatment and Rehabilitative Services (MHOTRS),Outpatient,MHOTRS,POINT (-78.8663 42.90828)
1/31/2025 10:21,St. Anne Institute,121,St. Anne Institute,14350,St. Anne Institute,6268,CFTSS: Psychosocial Rehabilitation (PSR),9,Children Adolescents,(518)437-6500,(518)437-6501,160 North Main St.,,Albany,NY,12206,N,,,Albany,Hudson River,CFTSS: Psychosocial Rehabilitation (PSR),Support,General Support,POINT (-73.78295 42.67227)
1/31/2025 10:21,Westchester County Department of Community Mental Health,497099,Westchester County Department of Community MH,70270,Westchester County Department of Community MH,6829,MH Alternative to Incarceration,473,,(914)995-5220,(914)285-5278,112 East Post Road,,White Plains,NY,10601,N,,,Westchester,Hudson River,Outreach,Support,General Support,POINT (-73.76691 41.02814)
1/31/2025 10:21,Family Residences & Essential Enterprises Inc.,346099,Family Residences&Essential Enterprises Inc.,40320,Family Residences&Essential Enterprises Inc.,6353,Adult BH HCBS Educational Supports (EDU),28,Adults,(516)870-1600,(516)870-1600x1977,191 Bethpage Sweet Hollow Road,,Old Bethpage,NY,11804,N,,,Nassau,Long Island,Adult BH HCBS Education Support Services (ESS),Support,Adult BH HCBS Services/CORE Services,POINT (-73.44196 40.75987)
1/31/2025 10:21,Center for Family Life and Recovery Inc.,756,Center for Family Life and Recovery Inc.,47800,Center for Family Life and Recovery Inc.,8066,Impact,2,Children Adolescents,(315)733-1709,(315)867-1317,109 Mary Street,,Herkimer,NY,13350,N,,,Herkimer,Central New York,Family Peer Support Services - Children & Family,Support,General Support,POINT (-74.98796 43.02868)
1/31/2025 10:21,Gateway Community Industries Inc.,166099,Gateway Community Industries Inc.,40170,Gateway Community Industries Inc.,6061,Gateway SH/Dutchess County PC Long Stay - Comm. Svcs,634,Adults,(845)331-1261,Not Available,,,,NY,,N,,,Dutchess,Hudson River,Supportive Housing,Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,Astor Services for Children & Families,29099,Astor Services for Children & Families,18320,Astor Services for Children & Families,7211,Outreach,7,Children,(845)871-1000,(845)871-1128,46 Lincoln Avenue,,Poughkeepsie,NY,12601,N,,,Dutchess,Hudson River,Outreach,Support,General Support,POINT (-73.93341 41.69554)
1/31/2025 10:21,Pesach Tikvah-Hope Development Inc.,365099,Pesach Tikvah-Hope Development Inc.,21890,Pesach Tikvah-Hope Development Inc.,7679,Youth Peer Support and Training,2,Children Adolescents,(718)875-6900x1125,(718)875-6900x1133,365 Willoughby Ave,,Brooklyn,NY,11205,N,,,Kings,New York City,CFTSS: Youth Peer Support (YPS),Support,General Support,POINT (-73.95619 40.69294)
1/31/2025 10:21,Postgraduate Center for Mental Health Inc.,347099,Postgraduate Center for Mental Health Inc.,18270,Postgraduate Center for Mental Health Inc.,6728,Postgraduate Supported Housing/PC Long Stay Kings-Comm.Svcs.,639,Adults,(212)889-5500,Not Available,,,,NY,,N,,,Kings,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,New Horizon Counseling Center Inc. The,308099,New Horizon Counseling Center Inc. The,15440,New Horizon Counseling Center Inc. The,7442,New Horizon Counseling - Far Rockaway Clinic,113,Children Adolescents Adults,(718)845-2620,(718)327-7002,718-720 Beach 20th Street,3rd Floor,Far Rockaway,NY,11691-3502,Y,,36,Queens,New York City,Mental Health Outpatient Treatment and Rehabilitative Services (MHOTRS),Outpatient,MHOTRS,
1/31/2025 10:21,SCO Family of Services,337099,SCO Family of Services,22270,SCO Family of Services,7573,SCO Family of Services SMH CMA,75,Adults,(516)671-1253,(718)674-7703,151 Burrs La,,Dix Hills,NY,11746,N,,,Nassau,Long Island,Specialty Mental Health Care Management,Support,Care Coordination,POINT (-73.36624 40.7796)
1/31/2025 10:21,Access: Supports for Living Inc.,324099,Access: Supports for Living Inc.,40310,Access: Supports for Living Inc.,7205,Non-Medicaid Care Coordination,7,Adults,(845)692-4454,(845)692-4454x8351,24 Union Street,,Middletown,NY,10940,N,,,Orange,Hudson River,Non-Medicaid Care Coordination,Support,Care Coordination,POINT (-74.42256 41.447)
1/31/2025 10:21,Catholic Charities Neighborhood Services Inc.,68099,Catholic Charities Neighborhood Services Inc,40490,Catholic Charities Neighborhood Services Inc,6487,Catholic Charities Neighborhood Services - HH CM,24,Adults,(718)722-6000,(718)398-0153,91-14 Merrick Blvd,6th Floor,Jamaica,NY,11432,N,,,Queens,New York City,Health Home Care Management,Support,Care Coordination,POINT (-73.79419 40.70615)
1/31/2025 10:21,Mount Sinai Hospitals Group Inc.,287099,Mount Sinai Medical Center,81510,Mount Sinai Medical Center,6399,Psychiatry Emergency Room,999,Adults,(212)241-6500,(212)241-5637,1 Gustave Levy Place,,New York,NY,10029-6574,N,,,New York,New York City,Crisis  Intervention,Emergency/Crisis,Crisis,POINT (-73.95246 40.78957)
1/31/2025 10:21,St. Joseph's Health Inc.,395099,St. Joseph's Hospital Health Center,81000,St. Joseph's Hospital Health Center,6529,St. Joseph's Inpatient Psychiatric Services,20,Adults,(315)448-5880,(315)448-5360,301 Prospect Avenue,,Syracuse,NY,13203-1807,Y,,36,Onondaga,Central New York,Inpatient Psychiatric Unit of a General Hospital,Inpatient,Inpatient Psychiatric Unit of a General Hospital,POINT (-76.1493 43.05574)
1/31/2025 10:21,Tompkins County Mental Health Services,458099,Tompkins County Mental Health Services,70130,Tompkins County Mental Health Services,6892,Mobile Crisis Services,23,Children Adolescents Adults,(607)274-6300,(607)274-6200,201 E. Green Street,,Ithaca,NY,14850,N,,,Tompkins,Western New York,Mobile Crisis Services,Emergency/Crisis,Crisis,POINT (-76.49652 42.4387)
1/31/2025 10:21,Creedmoor Psychiatric Center,905099,Creedmoor Psychiatric Center,90050,Creedmoor Psychiatric Center,5,Creedmoor Stepping Stones Transitional Residence,434,Adults,(718)464-7500,Not Available,,,,NY,,Y,,36,Queens,New York City,Congregate/Treatment,Residential,Treatment Program,POINT (-73.75522 42.65155)
1/31/2025 10:21,Services for the Underserved Inc.,419099,Services for the Underserved Inc.,22360,Services for the Underserved Inc.,7320,Fulton ACT Team,472,Adults,(212)633-6900,(347)505-0160,2010 Atlantic Avenue,,Brooklyn,NY,11233-3163,Y,,36,Kings,New York City,Assertive Community Treatment (ACT),Outpatient,Assertive Community Treatment,POINT (-73.92079 40.67658)
1/31/2025 10:21,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,ALBANY MRT CRISIS S/H,120,Adults,(518)464-1511,Not Available,,,,NY,,N,,,Albany,Hudson River,Crisis/Respite Beds,Emergency/Crisis,Crisis,POINT (-73.75522 42.65155)
1/31/2025 10:21,Services for the Underserved Inc.,419099,Services for the Underserved Inc.,22360,Services for the Underserved Inc.,7320,CORE Peer support,37,Adults,(212)633-6900,(929)224-3328,1678 Broadway,,Brooklyn,NY,11207,N,,,Kings,New York City,CORE Empowerment Services - Peer Supports,Support,Adult BH HCBS Services/CORE Services,POINT (-73.91262 40.68411)
1/31/2025 10:21,Nassau Health Care Corporation/Nassau University Medical Center,294099,Nassau Health Care Corp/Nassau Univ Med Ctr,85020,Nassau Health Care Corp/Nassau Univ Med Ctr,6578,Nassau University Medical Center Inpatient Psychiatric Unit,20,Children Adolescents Adults,(516)572-0123,(516)572-3373,2201 Hempstead Turnpike,Units E01 E02 12 14e And 14w,East Meadow,NY,11554-1859,Y,,36,Nassau,Long Island,Inpatient Psychiatric Unit of a General Hospital,Inpatient,Inpatient Psychiatric Unit of a General Hospital,POINT (-73.55302 40.72643)
1/31/2025 10:21,Institute for Community Living Inc.,209099,Institute for Community Living Inc.,19340,Institute for Community Living Inc.,7720,Health Home Non Medicaid Care Management C&Y,26,Children Adolescents,(212)385-3030,(718)272-6025x2133,2581 Atlantic Avenue,,Brooklyn,NY,11207,N,,,Kings,New York City,Health Home Non-Medicaid Care Management,Support,Care Coordination,POINT (-73.8991 40.67572)
1/31/2025 10:21,Pilgrim Psychiatric Center,340099,Pilgrim Psychiatric Center,90120,Pilgrim Psychiatric Center,13,Pilgrim ACT Team,951,Adults,(631)761-3500,(631)475-7108,116 Waverly Avenue,,Patchogue,NY,11772,Y,,36,Suffolk,Long Island,Assertive Community Treatment (ACT),Outpatient,Assertive Community Treatment,POINT (-73.02644 40.76827)
1/31/2025 10:21,Venture House,651099,Venture House,19620,Venture House,7868,Venture House - Staten Island,2,Adults,(718)658-7201,(718)658-7821,1442 Castleton Avenue,,Staten Island,NY,10302,N,,,Richmond,New York City,Psychosocial Club,Support,Self-Help,POINT (-74.13095 40.6342)
1/31/2025 10:21,Center for Behavioral Health Services,756099,Center for Behavioral Health Services,26310,Center for Behavioral Health Services,9288,CBHS Supported Housing/PC Long Stay Kings - Comm. Svcs,631,Adults,(718)210-3800,Not Available,,,,NY,,N,,,Kings,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - HH NonMed CM - Schenectady County,81,Adults,(518)464-1511,(518)372-1100,1559 Vanvranken Avenue,,Schenectady,NY,12308,N,,,Schenectady,Hudson River,Health Home Non-Medicaid Care Management,Support,Care Coordination,POINT (-73.92619 42.82111)
1/31/2025 10:21,Gateway Community Industries Inc.,166099,Gateway Community Industries Inc.,40170,Gateway Community Industries Inc.,6061,Gateway SH/Ulster Gardens II SH - Comm Svcs,635,Adults,(845)331-1261,Not Available,,,,NY,,N,,,Ulster,Hudson River,Supportive Housing,Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,Citizen Advocates Inc. dba North Star Industries,97099,Citizen Advocates Inc. dba North Star Indust,40410,Citizen Advocates Inc. dba North Star Indust,7533,Citizen Advocates Inc. dba North Star Ind. - HHCM,33,Adults,(518)483-1251,(518)483-1251,31 6th St,,Malone,NY,12953,N,,,Franklin,Central New York,Health Home Care Management,Support,Care Coordination,POINT (-74.29061 44.8607)
1/31/2025 10:21,Montefiore Health Systems Inc.,1156,Montefiore Mount Vernon Hospital Inc.,80000,Montefiore Mount Vernon Hospital Inc.,8175,Montefiore Mount Vernon HH Non Medicaid Care Coordination,4,Adults,(914)664-8000,(914)361-7645,3 South 6th Avenue,,Mount Vernon,NY,10550,N,,,Westchester,Hudson River,Health Home Non-Medicaid Care Management,Support,Care Coordination,POINT (-73.83891 40.91108)
